Format,2.0A,
Memory Length,5000,Memory Length,5000,
Trigger Level,60.0V,Trigger Level,60.0V,
Source,CH1,Source,CH2,
Label, ,Label, ,
Probe Ratio,1.000E+01,Probe Ratio,1.000E+01,
Vertical Units,V,Vertical Units,V,
Vertical Scale,5.000E+00,Vertical Scale,1.000E+02,
Vertical Position,-1.140E+01,Vertical Position,-1.120E+02,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-08,Horizontal Scale,5.000E-08,
Horizontal Position,1.255E-07,Horizontal Position,1.255E-07,
Horizontal Mode,Main,Horizontal Mode,Main,
Sampling Period,1.000E-09,Sampling Period,1.000E-09,
Firmware,V1.21,Firmware,V1.21,
Time,11-Jun-22 14:18:48,Time,11-Jun-22 14:18:48,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-2.159500e-06,1.200000,-2.159500e-06,436.000000,
-2.158500e-06,1.200000,-2.158500e-06,436.000000,
-2.157500e-06,1.200000,-2.157500e-06,436.000000,
-2.156500e-06,1.200000,-2.156500e-06,436.000000,
-2.155500e-06,1.200000,-2.155500e-06,436.000000,
-2.154500e-06,1.200000,-2.154500e-06,436.000000,
-2.153500e-06,1.200000,-2.153500e-06,436.000000,
-2.152500e-06,1.200000,-2.152500e-06,436.000000,
-2.151500e-06,1.200000,-2.151500e-06,436.000000,
-2.150500e-06,1.200000,-2.150500e-06,436.000000,
-2.149500e-06,1.200000,-2.149500e-06,436.000000,
-2.148500e-06,1.200000,-2.148500e-06,436.000000,
-2.147500e-06,1.200000,-2.147500e-06,436.000000,
-2.146500e-06,1.200000,-2.146500e-06,440.000000,
-2.145500e-06,1.200000,-2.145500e-06,436.000000,
-2.144500e-06,1.200000,-2.144500e-06,436.000000,
-2.143500e-06,1.200000,-2.143500e-06,436.000000,
-2.142500e-06,1.200000,-2.142500e-06,436.000000,
-2.141500e-06,1.200000,-2.141500e-06,436.000000,
-2.140500e-06,1.200000,-2.140500e-06,436.000000,
-2.139500e-06,1.200000,-2.139500e-06,436.000000,
-2.138500e-06,1.200000,-2.138500e-06,436.000000,
-2.137500e-06,1.200000,-2.137500e-06,436.000000,
-2.136500e-06,1.200000,-2.136500e-06,436.000000,
-2.135500e-06,1.200000,-2.135500e-06,436.000000,
-2.134500e-06,1.200000,-2.134500e-06,436.000000,
-2.133500e-06,1.200000,-2.133500e-06,436.000000,
-2.132500e-06,1.200000,-2.132500e-06,436.000000,
-2.131500e-06,1.000000,-2.131500e-06,436.000000,
-2.130500e-06,1.200000,-2.130500e-06,436.000000,
-2.129500e-06,1.200000,-2.129500e-06,440.000000,
-2.128500e-06,1.200000,-2.128500e-06,436.000000,
-2.127500e-06,1.200000,-2.127500e-06,436.000000,
-2.126500e-06,1.200000,-2.126500e-06,436.000000,
-2.125500e-06,1.200000,-2.125500e-06,436.000000,
-2.124500e-06,1.200000,-2.124500e-06,436.000000,
-2.123500e-06,1.200000,-2.123500e-06,436.000000,
-2.122500e-06,1.200000,-2.122500e-06,436.000000,
-2.121500e-06,1.200000,-2.121500e-06,436.000000,
-2.120500e-06,1.200000,-2.120500e-06,436.000000,
-2.119500e-06,1.200000,-2.119500e-06,436.000000,
-2.118500e-06,1.200000,-2.118500e-06,436.000000,
-2.117500e-06,1.200000,-2.117500e-06,436.000000,
-2.116500e-06,1.200000,-2.116500e-06,436.000000,
-2.115500e-06,1.200000,-2.115500e-06,436.000000,
