  Time                 , V(VgHighside:+,L6:1) , I(L6)                
  4.750028556350e-09  ,2.000000000000e+01  ,7.550530221497e-05  
  4.850029317799e-09  ,2.000000000000e+01  ,7.538737154910e-05  
  4.950030079249e-09  ,2.000000000000e+01  ,7.526903515407e-05  
  5.050030840698e-09  ,2.000000000000e+01  ,7.515036945556e-05  
  5.150031602147e-09  ,2.000000000000e+01  ,7.503145085438e-05  
  5.250032363597e-09  ,2.000000000000e+01  ,7.491235555710e-05  
  5.350033125046e-09  ,2.000000000000e+01  ,7.479315940950e-05  
  5.450033886496e-09  ,2.000000000000e+01  ,7.467393773721e-05  
  5.550034647945e-09  ,2.000000000000e+01  ,7.455476518530e-05  
  5.650035409394e-09  ,2.000000000000e+01  ,7.443571556444e-05  
  5.750036170844e-09  ,2.000000000000e+01  ,7.431686169944e-05  
  5.850036932293e-09  ,2.000000000000e+01  ,7.419827528360e-05  
  5.950037693742e-09  ,2.000000000000e+01  ,7.408002673307e-05  
  6.050038455192e-09  ,2.000000000000e+01  ,7.396218505112e-05  
  6.150039216641e-09  ,2.000000000000e+01  ,7.384481769064e-05  
  6.250039978090e-09  ,2.000000000000e+01  ,7.372799042558e-05  
  6.350040739540e-09  ,2.000000000000e+01  ,7.361176722561e-05  
  6.450041500989e-09  ,2.000000000000e+01  ,7.349621013245e-05  
  6.550042262438e-09  ,2.000000000000e+01  ,7.338137914699e-05  
  6.650043023888e-09  ,2.000000000000e+01  ,7.326733211500e-05  
  6.750043785337e-09  ,2.000000000000e+01  ,7.315412462292e-05  
  6.850044546786e-09  ,2.000000000000e+01  ,7.304180989431e-05  
  6.950045308236e-09  ,2.000000000000e+01  ,7.293043869598e-05  
  7.050046069685e-09  ,2.000000000000e+01  ,7.282005924423e-05  
  7.150046831134e-09  ,2.000000000000e+01  ,7.271071712152e-05  
  7.250047592584e-09  ,2.000000000000e+01  ,7.260245519488e-05  
  7.350048354033e-09  ,2.000000000000e+01  ,7.249531354201e-05  
  7.450049115482e-09  ,2.000000000000e+01  ,7.238932938027e-05  
  7.550049876932e-09  ,2.000000000000e+01  ,7.228453700403e-05  
  7.650050638381e-09  ,2.000000000000e+01  ,7.218096772636e-05  
  7.750051399830e-09  ,2.000000000000e+01  ,7.207864982490e-05  
  7.850052161280e-09  ,2.000000000000e+01  ,7.197760849683e-05  
  7.950052922729e-09  ,2.000000000000e+01  ,7.187786581377e-05  
  8.050053684178e-09  ,2.000000000000e+01  ,7.177944068952e-05  
  8.150054445628e-09  ,2.000000000000e+01  ,7.168234884619e-05  
  8.250055207077e-09  ,2.000000000000e+01  ,7.158660279163e-05  
  8.350055968526e-09  ,2.000000000000e+01  ,7.149221179694e-05  
  8.450056729976e-09  ,2.000000000000e+01  ,7.139918188542e-05  
  8.550057491425e-09  ,2.000000000000e+01  ,7.130751582129e-05  
  8.650058252874e-09  ,2.000000000000e+01  ,7.121721310728e-05  
  8.750059014324e-09  ,2.000000000000e+01  ,7.112826998637e-05  
  8.850059775773e-09  ,2.000000000000e+01  ,7.104067944853e-05  
  8.950060537222e-09  ,2.000000000000e+01  ,7.095443124209e-05  
  9.050061298672e-09  ,2.000000000000e+01  ,7.086951189235e-05  
  9.150062060121e-09  ,2.000000000000e+01  ,7.078590472205e-05  
  9.250062821570e-09  ,2.000000000000e+01  ,7.070358987862e-05  
  9.350063583020e-09  ,2.000000000000e+01  ,7.062253992902e-05  
  9.450064344469e-09  ,2.000000000000e+01  ,7.054273713049e-05  
  9.550065105918e-09  ,2.000000000000e+01  ,7.046414839485e-05  
  9.650065867368e-09  ,2.000000000000e+01  ,7.038674152987e-05  
  9.750066628817e-09  ,2.000000000000e+01  ,7.031048137007e-05  
  9.850067390266e-09  ,2.000000000000e+01  ,7.023532983068e-05  
  9.950068151716e-09  ,2.000000000000e+01  ,7.016124596451e-05  
  1.005006891316e-08  ,2.000000000000e+01  ,7.008818602289e-05  
  1.015006967461e-08  ,2.000000000000e+01  ,7.001610352083e-05  
  1.025007043606e-08  ,2.000000000000e+01  ,6.994494930605e-05  
  1.035007119751e-08  ,2.000000000000e+01  ,6.987467162883e-05  
  1.045007195896e-08  ,2.000000000000e+01  ,6.980521621986e-05  
  1.055007272041e-08  ,2.000000000000e+01  ,6.973652636562e-05  
  1.065007348186e-08  ,2.000000000000e+01  ,6.966854299244e-05  
  1.075007424331e-08  ,2.000000000000e+01  ,6.960120474842e-05  
  1.085007500476e-08  ,2.000000000000e+01  ,6.953444809110e-05  
  1.095007576621e-08  ,2.000000000000e+01  ,6.946820737769e-05  
  1.105007652766e-08  ,2.000000000000e+01  ,6.940241495484e-05  
  1.115007728911e-08  ,2.000000000000e+01  ,6.933700125434e-05  
  1.125007805056e-08  ,2.000000000000e+01  ,6.927189488918e-05  
  1.135007881201e-08  ,2.000000000000e+01  ,6.920702275020e-05  
  1.145007957346e-08  ,2.000000000000e+01  ,6.914231010805e-05  
  1.155008033491e-08  ,2.000000000000e+01  ,6.907768071376e-05  
  1.165008109635e-08  ,2.000000000000e+01  ,6.901305690128e-05  
