Format,2.0A,
Memory Length,5000,Memory Length,5000,
Trigger Level,80.0V,Trigger Level,80.0V,
Source,CH1,Source,CH2,
Label, ,Label, ,
Probe Ratio,1.000E+01,Probe Ratio,1.000E+01,
Vertical Units,V,Vertical Units,V,
Vertical Scale,5.000E+00,Vertical Scale,1.000E+02,
Vertical Position,-7.200E+00,Vertical Position,-1.080E+02,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-08,Horizontal Scale,5.000E-08,
Horizontal Position,1.530E-07,Horizontal Position,1.530E-07,
Horizontal Mode,Main,Horizontal Mode,Main,
Sampling Period,1.000E-09,Sampling Period,1.000E-09,
Firmware,V1.21,Firmware,V1.21,
Time,11-Jun-22 13:53:37,Time,11-Jun-22 13:53:37,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-2.347000e-06,1.000000,-2.347000e-06,4.000000,
-2.346000e-06,1.200000,-2.346000e-06,4.000000,
-2.345000e-06,1.200000,-2.345000e-06,4.000000,
-2.344000e-06,1.200000,-2.344000e-06,4.000000,
-2.343000e-06,1.200000,-2.343000e-06,4.000000,
-2.342000e-06,1.200000,-2.342000e-06,4.000000,
-2.341000e-06,1.200000,-2.341000e-06,4.000000,
-2.340000e-06,1.200000,-2.340000e-06,4.000000,
-2.339000e-06,1.200000,-2.339000e-06,4.000000,
-2.338000e-06,1.200000,-2.338000e-06,4.000000,
-2.337000e-06,1.200000,-2.337000e-06,4.000000,
-2.336000e-06,1.200000,-2.336000e-06,4.000000,
-2.335000e-06,1.200000,-2.335000e-06,4.000000,
-2.334000e-06,1.200000,-2.334000e-06,4.000000,
-2.333000e-06,1.200000,-2.333000e-06,4.000000,
-2.332000e-06,1.200000,-2.332000e-06,4.000000,
-2.331000e-06,1.200000,-2.331000e-06,4.000000,
-2.330000e-06,1.200000,-2.330000e-06,4.000000,
-2.329000e-06,1.200000,-2.329000e-06,4.000000,
-2.328000e-06,1.200000,-2.328000e-06,4.000000,
-2.327000e-06,1.200000,-2.327000e-06,4.000000,
-2.326000e-06,1.200000,-2.326000e-06,4.000000,
-2.325000e-06,1.200000,-2.325000e-06,4.000000,
-2.324000e-06,1.200000,-2.324000e-06,4.000000,
-2.323000e-06,1.000000,-2.323000e-06,4.000000,
-2.322000e-06,1.200000,-2.322000e-06,4.000000,
-2.321000e-06,1.200000,-2.321000e-06,4.000000,
-2.320000e-06,1.200000,-2.320000e-06,4.000000,
-2.319000e-06,1.200000,-2.319000e-06,4.000000,
-2.318000e-06,1.200000,-2.318000e-06,4.000000,
-2.317000e-06,1.200000,-2.317000e-06,4.000000,
-2.316000e-06,1.200000,-2.316000e-06,4.000000,
-2.315000e-06,1.200000,-2.315000e-06,4.000000,
-2.314000e-06,1.200000,-2.314000e-06,4.000000,
-2.313000e-06,1.200000,-2.313000e-06,4.000000,
-2.312000e-06,1.200000,-2.312000e-06,4.000000,
-2.311000e-06,1.200000,-2.311000e-06,4.000000,
-2.310000e-06,1.200000,-2.310000e-06,4.000000,
-2.309000e-06,1.000000,-2.309000e-06,4.000000,
-2.308000e-06,1.200000,-2.308000e-06,4.000000,
-2.307000e-06,1.200000,-2.307000e-06,4.000000,
-2.306000e-06,1.200000,-2.306000e-06,4.000000,
-2.305000e-06,1.200000,-2.305000e-06,4.000000,
-2.304000e-06,1.200000,-2.304000e-06,4.000000,
-2.303000e-06,1.200000,-2.303000e-06,4.000000,
-2.302000e-06,1.200000,-2.302000e-06,4.000000,
-2.301000e-06,1.200000,-2.301000e-06,4.000000,
-2.300000e-06,1.200000,-2.300000e-06,4.000000,
-2.299000e-06,1.200000,-2.299000e-06,4.000000,
-2.298000e-06,1.200000,-2.298000e-06,4.000000,
-2.297000e-06,1.200000,-2.297000e-06,4.000000,
-2.296000e-06,1.200000,-2.296000e-06,4.000000,
-2.295000e-06,1.200000,-2.295000e-06,4.000000,
-2.294000e-06,1.200000,-2.294000e-06,4.000000,
-2.293000e-06,1.200000,-2.293000e-06,4.000000,
-2.292000e-06,1.200000,-2.292000e-06,4.000000,
-2.291000e-06,1.200000,-2.291000e-06,4.000000,
-2.290000e-06,1.200000,-2.290000e-06,4.000000,
-2.289000e-06,1.200000,-2.289000e-06,4.000000,
-2.288000e-06,1.200000,-2.288000e-06,4.000000,
-2.287000e-06,1.200000,-2.287000e-06,4.000000,
-2.286000e-06,1.200000,-2.286000e-06,4.000000,
-2.285000e-06,1.200000,-2.285000e-06,4.000000,
-2.284000e-06,1.200000,-2.284000e-06,4.000000,
-2.283000e-06,1.200000,-2.283000e-06,4.000000,
-2.282000e-06,1.200000,-2.282000e-06,4.000000,
-2.281000e-06,1.200000,-2.281000e-06,4.000000,
-2.280000e-06,1.200000,-2.280000e-06,4.000000,
-2.279000e-06,1.200000,-2.279000e-06,4.000000,
-2.278000e-06,1.200000,-2.278000e-06,4.000000,
-2.277000e-06,1.200000,-2.277000e-06,4.000000,
-2.276000e-06,1.200000,-2.276000e-06,4.000000,
-2.275000e-06,1.200000,-2.275000e-06,4.000000,
-2.274000e-06,1.200000,-2.274000e-06,4.000000,
-2.273000e-06,1.200000,-2.273000e-06,4.000000,
-2.272000e-06,1.200000,-2.272000e-06,4.000000,
-2.271000e-06,1.200000,-2.271000e-06,4.000000,
-2.270000e-06,1.200000,-2.270000e-06,8.000000,
-2.269000e-06,1.200000,-2.269000e-06,4.000000,
-2.268000e-06,1.200000,-2.268000e-06,4.000000,
-2.267000e-06,1.200000,-2.267000e-06,4.000000,
-2.266000e-06,1.200000,-2.266000e-06,4.000000,
-2.265000e-06,1.200000,-2.265000e-06,4.000000,
-2.264000e-06,1.200000,-2.264000e-06,4.000000,
-2.263000e-06,1.200000,-2.263000e-06,4.000000,
-2.262000e-06,1.200000,-2.262000e-06,4.000000,
-2.261000e-06,1.200000,-2.261000e-06,4.000000,
-2.260000e-06,1.200000,-2.260000e-06,4.000000,
-2.259000e-06,1.200000,-2.259000e-06,4.000000,
-2.258000e-06,1.200000,-2.258000e-06,4.000000,
-2.257000e-06,1.200000,-2.257000e-06,4.000000,
-2.256000e-06,1.200000,-2.256000e-06,4.000000,
-2.255000e-06,1.200000,-2.255000e-06,4.000000,
-2.254000e-06,1.200000,-2.254000e-06,4.000000,
-2.253000e-06,1.200000,-2.253000e-06,4.000000,
-2.252000e-06,1.200000,-2.252000e-06,4.000000,
-2.251000e-06,1.000000,-2.251000e-06,4.000000,
-2.250000e-06,1.200000,-2.250000e-06,4.000000,
-2.249000e-06,1.200000,-2.249000e-06,4.000000,
-2.248000e-06,1.200000,-2.248000e-06,4.000000,
-2.247000e-06,1.200000,-2.247000e-06,4.000000,
-2.246000e-06,1.200000,-2.246000e-06,4.000000,
-2.245000e-06,1.200000,-2.245000e-06,4.000000,
