Waveform Data,,Waveform Data,
-1.78E-06,0.72,-1.78E-06,4
-1.78E-06,0.72,-1.78E-06,4
-1.78E-06,0.72,-1.78E-06,4
-1.78E-06,0.72,-1.78E-06,4
-1.78E-06,0.72,-1.78E-06,4
-1.78E-06,0.72,-1.78E-06,4
-1.77E-06,0.64,-1.77E-06,4
-1.77E-06,0.64,-1.77E-06,8
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.64,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.77E-06,0.72,-1.77E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.76E-06,0.72,-1.76E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.64,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.64,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.75E-06,0.72,-1.75E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.74E-06,0.72,-1.74E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.73E-06,0.72,-1.73E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.64,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.64,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,4
-1.72E-06,0.72,-1.72E-06,8
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.71E-06,0.72,-1.71E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.70E-06,0.72,-1.70E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.69E-06,0.72,-1.69E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.64,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.68E-06,0.72,-1.68E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.67E-06,0.72,-1.67E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.66E-06,0.72,-1.66E-06,4
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.64,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,8
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,8
-1.65E-06,0.72,-1.65E-06,4
-1.65E-06,0.72,-1.65E-06,8
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.64,-1.64E-06,4
-1.64E-06,0.72,-1.64E-06,4
-1.64E-06,0.64,-1.64E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,0
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.72,-1.63E-06,4
-1.63E-06,0.64,-1.63E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,8
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.64,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.62E-06,0.72,-1.62E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.61E-06,0.72,-1.61E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,8
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.64,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.60E-06,0.72,-1.60E-06,4
-1.59E-06,0.72,-1.59E-06,4
-1.59E-06,0.64,-1.59E-06,4
-1.59E-06,0.72,-1.59E-06,4
-1.59E-06,0.64,-1.59E-06,4
-1.59E-06,0.72,-1.59E-06,4
-1.59E-06,0.64,-1.59E-06,4
-1.59E-06,0.72,-1.59E-06,4
-1.59E-06,0.72,-1.59E-06,8
-1.59E-06,0.72,-1.59E-06,4
-1.59E-06,0.72,-1.59E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.58E-06,0.72,-1.58E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.64,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,8
-1.57E-06,0.72,-1.57E-06,4
-1.57E-06,0.72,-1.57E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.56E-06,0.72,-1.56E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.55E-06,0.72,-1.55E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.54E-06,0.72,-1.54E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,8
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.53E-06,0.72,-1.53E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.52E-06,0.72,-1.52E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.51E-06,0.72,-1.51E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.64,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.50E-06,0.72,-1.50E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.49E-06,0.64,-1.49E-06,4
-1.49E-06,0.72,-1.49E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.64,-1.48E-06,4
-1.48E-06,0.64,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.64,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.48E-06,0.72,-1.48E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.47E-06,0.72,-1.47E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.64,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.46E-06,0.72,-1.46E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,8
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.45E-06,0.72,-1.45E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.44E-06,0.72,-1.44E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.43E-06,0.72,-1.43E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.42E-06,0.72,-1.42E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.41E-06,0.72,-1.41E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.40E-06,0.72,-1.40E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,8
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.64,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.39E-06,0.72,-1.39E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.38E-06,0.72,-1.38E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,4
-1.37E-06,0.72,-1.37E-06,8
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,8
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.36E-06,0.72,-1.36E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.35E-06,0.72,-1.35E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,8
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.34E-06,0.72,-1.34E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.64,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.33E-06,0.72,-1.33E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.32E-06,0.72,-1.32E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.72,-1.31E-06,4
-1.31E-06,0.64,-1.31E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,8
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.30E-06,0.64,-1.30E-06,4
-1.30E-06,0.72,-1.30E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.29E-06,0.72,-1.29E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.64,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.28E-06,0.72,-1.28E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.64,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.27E-06,0.72,-1.27E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.26E-06,0.72,-1.26E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.25E-06,0.72,-1.25E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,8
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.24E-06,0.72,-1.24E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.23E-06,0.72,-1.23E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,4
-1.22E-06,0.72,-1.22E-06,8
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.21E-06,0.72,-1.21E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.64,-1.20E-06,8
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,4
-1.20E-06,0.72,-1.20E-06,8
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.19E-06,0.72,-1.19E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,0
-1.18E-06,0.72,-1.18E-06,8
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.18E-06,0.72,-1.18E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,8
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,4
-1.17E-06,0.72,-1.17E-06,8
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,8
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,8
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,4
-1.16E-06,0.72,-1.16E-06,8
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.64,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
-1.15E-06,0.72,-1.15E-06,4
