  Time                 , (MAX(V(Cgs:2)-V(Cgs:1)))@1, (MAX(V(Cgs:2)-V(Cgs:1)))@2, (MAX(V(Cgs:2)-V(Cgs:1)))@3, (MAX(V(Cgs:2)-V(Cgs:1)))@4, (MAX(V(Cgs:2)-V(Cgs:1)))@5, (MAX(V(Cgs:2)-V(Cgs:1)))@6, (MAX(V(Cgs:2)-V(Cgs:1)))@7, (MAX(V(Cgs:2)-V(Cgs:1)))@8, (MAX(V(Cgs:2)-V(Cgs:1)))@9, (MAX(V(Cgs:2)-V(Cgs:1)))@10, (MAX(V(Cgs:2)-V(Cgs:1)))@11, (MAX(V(Cgs:2)-V(Cgs:1)))@12, (MAX(V(Cgs:2)-V(Cgs:1)))@13, (MAX(V(Cgs:2)-V(Cgs:1)))@14, (MAX(V(Cgs:2)-V(Cgs:1)))@15, (MAX(V(Cgs:2)-V(Cgs:1)))@16, (MAX(V(Cgs:2)-V(Cgs:1)))@17, (MAX(V(Cgs:2)-V(Cgs:1)))@18, (MAX(V(Cgs:2)-V(Cgs:1)))@19
  3.932555171065e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.937555209137e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.942555247210e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.947555285282e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.952555323355e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.957555361427e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.962555399500e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.967555437572e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.972555475645e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.977555513717e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.982555551789e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.987555589862e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.992555627934e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  3.997555666007e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.002555704079e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.007555742152e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.012555780224e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.017555818297e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.022555856369e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.027555894442e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.032555932514e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.037555970587e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.042556008659e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.047556046732e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.052556084804e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.057556122876e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.062556160949e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.067556199021e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.072556237094e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.077556275166e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.082556313239e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.087556351311e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.092556389384e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.097556427456e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.102556465529e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.107556503601e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.112556541674e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.117556579746e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.122556617819e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.127556655891e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.132556693963e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.137556732036e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.142556770108e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.147556808181e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.152556846253e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.157556884326e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.162556922398e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.167556960471e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.172556998543e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.177557036616e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.182557074688e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.187557112761e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.192557150833e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.197557188906e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.202557226978e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.207557265051e-08  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
