1.385009784824e-08	3.997219821700e+02
1.395009860969e-08	3.996723835940e+02
1.405009937114e-08	3.996239638350e+02
1.415010013259e-08	3.995768752870e+02
1.425010089404e-08	3.995312376380e+02
1.435010165549e-08	3.994871665380e+02
1.445010241694e-08	3.994447733030e+02
1.455010317839e-08	3.994041646430e+02
1.465010393983e-08	3.993654423940e+02
1.475010470128e-08	3.993287183330e+02
1.485010546273e-08	3.992940719810e+02
1.495010622418e-08	3.992615849920e+02
1.505010698563e-08	3.992313169640e+02
1.515010774708e-08	3.992033629610e+02
1.525010850853e-08	3.991777907900e+02
1.535010926998e-08	3.991546619260e+02
1.545011003143e-08	3.991340313730e+02
1.555011079288e-08	3.991159475300e+02
1.565011155433e-08	3.991004520890e+02
1.575011231578e-08	3.990875799360e+02
1.585011307723e-08	3.990773590810e+02
1.595011383868e-08	3.990698106000e+02
1.605011460013e-08	3.990649485990e+02
1.615011536157e-08	3.990627801920e+02
1.625011612302e-08	3.990633055000e+02
1.635011688447e-08	3.990665176680e+02
1.645011764592e-08	3.990724029010e+02
1.655011840737e-08	3.990809405120e+02
1.665011916882e-08	3.990921029980e+02
1.675011993027e-08	3.991058561240e+02
1.685012069172e-08	3.991221590290e+02
1.695012145317e-08	3.991409643500e+02
1.705012221462e-08	3.991622183560e+02
1.715012297607e-08	3.991858611080e+02
1.725012373752e-08	3.992118266280e+02
1.735012449897e-08	3.992400430810e+02
1.745012526042e-08	3.992704329820e+02
1.755012602187e-08	3.993029134050e+02
1.765012678331e-08	3.993373962150e+02
1.775012754476e-08	3.993737883070e+02
1.785012830621e-08	3.994119918600e+02
1.795012906766e-08	3.994519046040e+02
1.805012982911e-08	3.994934200930e+02
1.815013059056e-08	3.995364279910e+02
1.825013135201e-08	3.995808143710e+02
1.835013211346e-08	3.996264620160e+02
1.845013287491e-08	3.996732507320e+02
1.855013363636e-08	3.997210576650e+02
1.865013439781e-08	3.997697576270e+02
1.875013515926e-08	3.998192234260e+02
1.885013592071e-08	3.998693262010e+02
1.895013668216e-08	3.999199357570e+02
1.905013744361e-08	3.999709209070e+02
1.915013820505e-08	4.000221498170e+02
1.925013896650e-08	4.000734903410e+02
1.935013972795e-08	4.001248103720e+02
1.945014048940e-08	4.001759781830e+02
1.955014125085e-08	4.002268627540e+02
1.965014201230e-08	4.002773341280e+02
1.975014277375e-08	4.003272637340e+02
1.985014353520e-08	4.003765247170e+02
1.995014429665e-08	4.004249922630e+02
2.005014505810e-08	4.004725439160e+02
2.015014581955e-08	4.005190598880e+02
2.025014658100e-08	4.005644233670e+02
2.035014734245e-08	4.006085208030e+02
2.045014810390e-08	4.006512422020e+02
2.055014886535e-08	4.006924813950e+02
2.065014962679e-08	4.007321363070e+02
2.075015038824e-08	4.007701092090e+02
2.085015114969e-08	4.008063069630e+02
2.095015191114e-08	4.008406412420e+02
2.105015267259e-08	4.008730287590e+02
